"","X.2","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","gs_number.x.x","gs_description.x.x","gs_number.y.y","gs_description.y.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"217","7230","7230","7230",NA,NA,"GOBP_SMOOTH_MUSCLE_CONTRACTION","GO:0006939","A process in which force is generated within smooth muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Smooth muscle differs from striated muscle in the much higher actin/myosin ratio, the absence of conspicuous sarcomeres and the ability to contract to a much smaller fraction of its resting length. [GOC:ef, GOC:jl, GOC:mtg_muscle, ISBN:0198506732]","GO:0006939","A process in which force is generated within smooth muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Smooth muscle differs from striated muscle in the much higher actin/myosin ratio, the absence of conspicuous sarcomeres and the ability to contract to a much smaller fraction of its resting length. [GOC:ef, GOC:jl, GOC:mtg_muscle, ISBN:0198506732]","GO:0006939","A process in which force is generated within smooth muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Smooth muscle differs from striated muscle in the much higher actin/myosin ratio, the absence of conspicuous sarcomeres and the ability to contract to a much smaller fraction of its resting length. [GOC:ef, GOC:jl, GOC:mtg_muscle, ISBN:0198506732]","GO:0006939","A process in which force is generated within smooth muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Smooth muscle differs from striated muscle in the much higher actin/myosin ratio, the absence of conspicuous sarcomeres and the ability to contract to a much smaller fraction of its resting length. [GOC:ef, GOC:jl, GOC:mtg_muscle, ISBN:0198506732]","8.65155799462956e-08","9.95635419014614e-06","0.704975715167238","0.654523218776831","3.88927487984933","62","c(""PRKG1"", ""MYH11"", ""PLCE1"", ""ACTA2"", ""APBB2"", ""ROCK1"", ""KCNMA1"", ""MYLK"", ""MYOCD"", ""CALCRL"", ""ROCK2"", ""NPNT"", ""ATP2B4"", ""SLC8A1"", ""CAV1"", ""GUCY1A1"", ""CNN1"")"
"218","7333","7333","7333",NA,NA,"GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION","GO:0051146","The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle. [CL:0000737, GOC:ai]","GO:0051146","The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle. [CL:0000737, GOC:ai]","GO:0051146","The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle. [CL:0000737, GOC:ai]","GO:0051146","The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle. [CL:0000737, GOC:ai]","2.18404989772582e-06","0.000134514020496617","0.627256739718528","0.433383109644238","2.78790986130121","176","c(""MYH11"", ""LMOD1"", ""PDLIM5"", ""SORBS2"", ""TPM1"", ""TBX18"", ""AKAP6"", ""SOX6"", ""MYL9"", ""SGCD"", ""MYOCD"", ""NOX4"", ""MYH9"", ""SKI"", ""SORT1"", ""TANC1"", ""MEF2A"", ""CCN3"", ""BCL2"", ""MEF2C"", ""CSRP1"", ""LDB3"", ""SLC8A1"", ""MAML1"", ""CAPN2"", ""BMPR1A"", ""CACNA1H"", ""RB1"", ""HEY2"", ""ITGB1"", ""PGM5"", ""EHD2"", ""CFLAR"", ""ASB2"", ""FLNC"")"
"219","7335","7335","7335",NA,NA,"GOBP_STRIATED_MUSCLE_CONTRACTION","GO:0006941","A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope. [GOC:jl, GOC:mtg_muscle, ISBN:0198506732]","GO:0006941","A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope. [GOC:jl, GOC:mtg_muscle, ISBN:0198506732]","GO:0006941","A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope. [GOC:jl, GOC:mtg_muscle, ISBN:0198506732]","GO:0006941","A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope. [GOC:jl, GOC:mtg_muscle, ISBN:0198506732]","7.15545155296578e-06","0.000344868301770718","0.610526878385931","0.505587871046058","3.14936830119289","99","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""TPM1"", ""FLNA"", ""CTNNA3"", ""SGCD"", ""PDE5A"", ""CACNB2"", ""CACNA2D1"", ""DTNA"", ""CAMK2D"", ""CASQ2"", ""SLC8A1"", ""PLN"", ""CAV1"", ""TMEM38B"", ""STAC2"")"
"220","7339","7339","7339",NA,NA,"GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING","GO:0034446","The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate. [GOC:mah, GOC:pf, PMID:17050732]","GO:0034446","The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate. [GOC:mah, GOC:pf, PMID:17050732]","GO:0034446","The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate. [GOC:mah, GOC:pf, PMID:17050732]","GO:0034446","The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate. [GOC:mah, GOC:pf, PMID:17050732]","0.000157575555495142","0.00439885424473816","0.518848077743792","0.463789091713311","2.84868163518978","83","c(""FN1"", ""CARMIL1"", ""FLNA"", ""FERMT2"", ""PARVA"", ""LAMC1"", ""DOCK1"", ""LIMS2"", ""ITGA8"", ""ARHGEF7"", ""CORO1C"", ""FER"", ""NTN4"", ""ACTN4"", ""LAMA5"", ""LIMS1"", ""ITGAV"", ""PTK2"", ""ST6GAL1"", ""ANTXR1"", ""PIK3R1"", ""MERTK"", ""MYADM"", ""ITGB3"", ""MEGF9"", ""ILK"", ""SRGAP2"")"
"221","7362","7362","7362",NA,NA,"GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION","GO:0097435","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure. [GOC:pr]","GO:0097435","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure. [GOC:pr]","GO:0097435","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure. [GOC:pr]","GO:0097435","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure. [GOC:pr]","1.41164419994226e-13","6.63355136956199e-11","0.943632225232838","0.402021051800677","2.62294851286593","522","c(""MYH11"", ""SVIL"", ""LMOD1"", ""SYNPO2"", ""COL14A1"", ""SORBS2"", ""PHACTR1"", ""EXT1"", ""TPM1"", ""JAK2"", ""EPS8"", ""DSTN"", ""MYO1D"", ""ACTN1"", ""CARMIL1"", ""FLNA"", ""DIAPH2"", ""ARHGEF10L"", ""WIPF1"", ""ROCK1"", ""ENAH"", ""MYL9"", ""CTNNA3"", ""DAAM2"", ""COL13A1"", ""DST"", ""FCHSD2"", ""PLS3"", ""FERMT2"", ""ARHGAP6"", ""HSPA1B"", ""COL1A2"", ""SERPINH1"", ""PHLDB2"", ""HIP1"", ""MAP2"", ""COL5A2"", ""ROCK2"", ""MPRIP"", ""COL3A1"", ""ELN"", ""MICAL3"", ""AEBP1"", ""ARHGEF7"", ""KIRREL1"", ""DES"", ""CORO1C"", ""MEF2A"", ""BCL2"", ""HSPA1A"", ""LTBP2"", ""VIM"", ""CSRP1"", ""MCU"", ""MYO1E"", 
""FER"", ""NCKAP1"", ""LDB3"", ""DYRK1A"", ""CRYAB"", ""CAPZB"", ""COL5A1"", ""CTNNA1"", ""COL12A1"", ""PAWR"", ""MYO1C"", ""CAMSAP2"", ""CD47"", ""RB1"", ""RASA1"", ""SHROOM3"", ""ITGB1"", ""HMCN1"", ""MAP7D3"", ""PGM5"", ""DPYSL3"", ""TJP1"", ""FBLN5"", ""WASF2"", ""PIK3R1"", ""COL1A1"", ""SORBS3"", ""ARHGAP17"", ""RANBP9"", ""PXDN"", ""SORBS1"", ""DNAJB6"", ""MTM1"", ""CCN2"", ""ESAM"", ""CFLAR"", ""FLNC"", ""SPIRE1"", ""WASF1"", ""BMERB1"", ""TTBK2"", ""ADD1"", ""PDGFRB"", ""MYADM"", ""CTTN"", ""ZYX"", ""ADAMTS2"", ""CLIP1"", ""LPAR1"", ""ACTR3"", ""PIK3CA"", ""TPM2"", ""USP9X"", ""EMILIN1"", ""PAFAH1B1"", 
""TTC17"")"
"222","7450","7450","7450",NA,NA,"GOBP_TISSUE_MIGRATION","GO:0090130","The process in which the population of cells that make up a tissue undergo directed movement. [GOC:ascb_2009, GOC:dph, GOC:tb]","GO:0090130","The process in which the population of cells that make up a tissue undergo directed movement. [GOC:ascb_2009, GOC:dph, GOC:tb]","GO:0090130","The process in which the population of cells that make up a tissue undergo directed movement. [GOC:ascb_2009, GOC:dph, GOC:tb]","GO:0090130","The process in which the population of cells that make up a tissue undergo directed movement. [GOC:ascb_2009, GOC:dph, GOC:tb]","6.03519176872149e-05","0.00203787104094734","0.557332238758646","0.376221111385856","2.43795896433231","217","c(""HSPB1"", ""MACF1"", ""ANGPT1"", ""ACTA2"", ""FOXP1"", ""AKT3"", ""ROCK1"", ""PTPRG"", ""CDH13"", ""DAAM2"", ""ZEB2"", ""BCAS3"", ""DOCK1"", ""RTN4"", ""ITGA3"", ""MAP4K4"", ""ROCK2"", ""MYH9"", ""ANGPT2"", ""MAPRE2"", ""CORO1C"", ""IQSEC1"", ""CCN3"", ""MEF2C"", ""ATP2B4"", ""FGFR1"", ""KANK2"", ""STARD13"", ""PLCG2"", ""NR2F2"", ""ACTG2"", ""ANXA1"", ""RIN2"", ""PTK2"", ""ITGB1"", ""PRKD1"", ""PRKCA"", ""BMPR2"", ""THBS1"", ""ANGPT4"", ""ITGB3"", ""ETS1"", ""MIA3"", ""SASH1"", ""PIK3CA"", ""FBXW7"", ""ATOH8"", ""TBXA2R"", ""VASH1"")"
"223","7502","7502","7502",NA,NA,"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY","GO:0007179","A series of molecular signals initiated by the binding of an extracellular ligand to a transforming growth factor beta receptor on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:BHF, GOC:mah, GOC:signaling]","GO:0007179","A series of molecular signals initiated by the binding of an extracellular ligand to a transforming growth factor beta receptor on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:BHF, GOC:mah, GOC:signaling]","GO:0007179","A series of molecular signals initiated by the binding of an extracellular ligand to a transforming growth factor beta receptor on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:BHF, GOC:mah, GOC:signaling]","GO:0007179","A series of molecular signals initiated by the binding of an extracellular ligand to a transforming growth factor beta receptor on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:BHF, GOC:mah, GOC:signaling]","0.000211989317561616","0.00543367164422705","0.518848077743792","0.407498638358905","2.59544010562186","143","c(""LTBP1"", ""SMURF1"", ""MYOCD"", ""ZEB2"", ""FERMT2"", ""COL1A2"", ""ITGA3"", ""ITGA8"", ""COL3A1"", ""NPNT"", ""SKI"", ""HSPA1A"", ""PRDM16"", ""LTBP2"", ""PTPRK"", ""PMEPA1"", ""CAV1"", ""ASPN"", ""SMAD6"", ""BMPR1A"", ""PTK2"", ""SMAD9"", ""ITGB1"", ""LTBP4"", ""MAP3K7"", ""CREBBP"", ""TGFB1I1"", ""THBS1"", ""ZYX"", ""USP15"", ""PML"", ""SMAD1"", ""NLK"", ""USP9X"", ""EMILIN1"", ""EP300"", ""ACVR1"")"
"224","7512","7512","7512",NA,NA,"GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","GO:0007178","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:mah, GOC:signaling]","GO:0007178","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:mah, GOC:signaling]","GO:0007178","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:mah, GOC:signaling]","GO:0007178","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:mah, GOC:signaling]","8.26694543544127e-06","0.000385266986036805","0.593325476396405","0.381541473866177","2.47247573268543","243","c(""CRIM1"", ""RBPMS"", ""LTBP1"", ""EXT1"", ""JAK2"", ""SMURF1"", ""MYOCD"", ""ZEB2"", ""FERMT2"", ""COL1A2"", ""ITGA3"", ""ITGA8"", ""COL3A1"", ""NPNT"", ""SKI"", ""MAGI2"", ""CCN3"", ""HSPA1A"", ""PRDM16"", ""LTBP2"", ""VIM"", ""ZNF423"", ""PPM1L"", ""PTPRK"", ""PMEPA1"", ""CAV1"", ""ASPN"", ""SMAD6"", ""BMPR1A"", ""LNPEP"", ""NOTCH2"", ""PTK2"", ""SMAD9"", ""ITGB1"", ""SCUBE3"", ""SORL1"", ""ATF2"", ""LTBP4"", ""UBE2D3"", ""MAP3K7"", ""CREBBP"", ""BMPR2"", ""TGFB1I1"", ""THBS1"", ""ZYX"", ""NEO1"", ""USP15"", ""PML"", ""SMAD1"", ""NLK"", ""USP9X"", ""EMILIN1"", ""INHBA"", ""ATOH8"", ""EP300"", ""ACVR1"", 
""ILK"")"
"225","7513","7513","7513",NA,NA,"GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY","GO:0007169","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:ceb, GOC:signaling]","GO:0007169","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:ceb, GOC:signaling]","GO:0007169","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:ceb, GOC:signaling]","GO:0007169","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:ceb, GOC:signaling]","1.73693200113415e-06","0.000112581144303396","0.643551836150722","0.340561731070625","2.21879001324634","413","c(""KALRN"", ""CRIM1"", ""ANKS1B"", ""ROR1"", ""EXT1"", ""PLCE1"", ""HSPB1"", ""ITGA1"", ""PLCB1"", ""COL4A2"", ""JAK2"", ""ANGPT1"", ""IGF1R"", ""ITGA5"", ""PDGFC"", ""PTPRG"", ""ARHGEF28"", ""CDH13"", ""MYOCD"", ""SIPA1L1"", ""SESN3"", ""RTN4"", ""HIP1"", ""GAB1"", ""COL4A1"", ""ANGPT2"", ""SORT1"", ""ARHGEF7"", ""ERBIN"", ""FGFR1"", ""MYO1E"", ""GAREM1"", ""FER"", ""IGFBP2"", ""AR"", ""IQGAP1"", ""NDST1"", ""CHN1"", ""MYO1C"", ""ERBB4"", ""ANGPTL1"", ""RASA1"", ""MBD5"", ""PTK2"", ""ARID5B"", ""NPTN"", ""PIK3R1"", ""SORL1"", ""NTRK3"", ""COL1A1"", ""EGFR"", ""KIF16B"", ""RAPGEF2"", ""RYK"", ""PRKD1"", 
""PHIP"", ""C2CD5"", ""ERRFI1"", ""PTPN3"", ""SOS1"", ""SORBS1"", ""CCN2"", ""MERTK"", ""THBS1"", ""ANGPT4"", ""WASF1"", ""SOGA1"", ""CBL"", ""AFAP1L2"", ""STXBP4"", ""COL4A5"", ""AP3S1"", ""ANKS1A"", ""PDGFRB"", ""GSK3B"", ""CHMP6"", ""ITGB3"", ""GHR"")"
"226","7655","7655","7655",NA,NA,"GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION","GO:1990874","The multiplication or reproduction of vascular smooth muscle cells, resulting in the expansion of a cell population. A vascular smooth muscle cell is a non-striated, elongated, spindle-shaped cell found lining the blood vessels. [PMID:23246467]","GO:1990874","The multiplication or reproduction of vascular smooth muscle cells, resulting in the expansion of a cell population. A vascular smooth muscle cell is a non-striated, elongated, spindle-shaped cell found lining the blood vessels. [PMID:23246467]","GO:1990874","The multiplication or reproduction of vascular smooth muscle cells, resulting in the expansion of a cell population. A vascular smooth muscle cell is a non-striated, elongated, spindle-shaped cell found lining the blood vessels. [PMID:23246467]","GO:1990874","The multiplication or reproduction of vascular smooth muscle cells, resulting in the expansion of a cell population. A vascular smooth muscle cell is a non-striated, elongated, spindle-shaped cell found lining the blood vessels. [PMID:23246467]","0.000180247930759117","0.00479442491297482","0.518848077743792","0.57838149193997","3.25813259108655","42","c(""PRKG1"", ""TPM1"", ""MAP3K5"", ""JAK2"", ""MYOCD"", ""MEF2C"", ""CNN1"", ""BMPR1A"")"
