gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
KRT10,-0.341758826,1.684175024,-1.759817447,0.085782171,0.102529233,-5.529819755,NA,0.007254714
AL445531.1,-0.740966902,-1.712904141,-1.75972773,0.085797588,0.102543757,-5.047378679,NA,0.000477783
EDC3,0.194963847,4.528386504,1.759368392,0.08585936,0.102613681,-6.06480609,NA,0.064097102
AC068790.3,-0.442915817,0.076990286,-1.759346519,0.085863121,0.102614271,-5.305764418,NA,0.002083617
KCNS3,-0.332368172,4.124697066,-1.759105039,0.085904655,0.102660002,-5.960600539,Transport,0.031088673
ALOX12,-0.536921051,0.141334763,-1.758955445,0.085930393,0.102686853,-5.303084041,Metabolism or Transport (lipid),0.002081892
AUP1,-0.441453167,3.700838577,-1.758767814,0.085962685,0.102721533,-5.899706871,NA,0.03191315
AC090360.1,-0.399458308,0.587147665,-1.758483077,0.086011709,0.102776203,-5.372906875,NA,0.003513517
LAMTOR4,0.389550998,3.837842736,1.757621571,0.086160177,0.102949693,-5.967691743,NA,0.05374801
DCTPP1,-0.492880592,1.229632089,-1.756817645,0.086298917,0.103111545,-5.450308636,NA,0.00473471
MYO5A,-0.18960891,7.109245054,-1.756716447,0.086316394,0.103128504,-6.595720003,NA,0.210267679
CNPY4,-0.357146156,2.056639765,-1.75626642,0.086394153,0.103217482,-5.606362396,NA,0.010837224
PCGF2,0.277124145,3.740230475,1.756180498,0.086409006,0.103231301,-5.9206356,NA,0.037443015
OST4,-0.316659444,2.542640553,-1.755787567,0.086476958,0.103308551,-5.687243773,Metabolism (other),0.012451683
AC012313.6,0.637203856,0.969596954,1.755453027,0.086534846,0.103373775,-5.456810816,NA,0.009805765
ICE1,-0.16260048,6.3231797,-1.75530746,0.086560045,0.103399945,-6.457338433,NA,0.14989625
PRMT3,0.230623501,6.01528672,1.755155465,0.086586364,0.103427449,-6.374246488,Metabolism (other),0.138150031
CAT,-0.237201609,4.24994052,-1.755067557,0.086601588,0.103441701,-6.00039782,NA,0.043788734
POLM,0.196118504,3.489788158,1.754759076,0.086655031,0.103501599,-5.876117456,NA,0.034600465
EIF2D,-0.186574923,3.719004272,-1.754577769,0.086686454,0.103535194,-5.911475922,NA,0.03385188
TWSG1,0.194093971,5.45267602,1.753983897,0.086789448,0.103654265,-6.285445489,NA,0.107247642
KIAA1614-AS1,-0.512656788,-0.132031696,-1.7539362,0.086797725,0.103660208,-5.274394284,NA,0.001893884
TRIM29,0.475173323,1.439604793,1.753552706,0.086864293,0.103735764,-5.540983295,Development (apoptosis),0.0114047
TRIM29,0.475173323,1.439604793,1.753552706,0.086864293,0.103735764,-5.540983295,Development (cell cycle),0.0114047
TRIM29,0.475173323,1.439604793,1.753552706,0.086864293,0.103735764,-5.540983295,Development (differentiation),0.0114047
LRRC4,-0.492428513,0.614151519,-1.753401529,0.086890547,0.103763171,-5.383502733,NA,0.003259964
AP006565.1,-0.947305787,1.600221117,-1.75310114,0.086942732,0.103821543,-5.521408988,NA,0.004662266
AC092115.2,-0.607274591,0.287031795,-1.752917347,0.086974675,0.103855738,-5.328709133,NA,0.001895609
SENP6,-0.144835854,8.207567138,-1.752303219,0.08708148,0.103979319,-6.881757352,NA,0.347846785
FBXO48,-0.30694044,1.069894791,-1.752058267,0.087124111,0.104026268,-5.468518422,NA,0.004850275
GDPGP1,0.248398492,2.7109007,1.750668468,0.087366319,0.104311499,-5.741562201,NA,0.019283808
TIMM10,-0.559547865,0.221665206,-1.750402032,0.087412817,0.104363048,-5.339682965,NA,0.002152611
FJX1,-0.515316328,1.02636076,-1.750258445,0.087437884,0.104389008,-5.432901999,NA,0.004112039
RBM28,-0.116446564,5.198463804,-1.750005944,0.087481979,0.104437681,-6.21482243,NA,0.083515449
MIR4458HG,0.359847239,2.137006991,1.749938761,0.087493715,0.104447722,-5.648565614,NA,0.013883307
AC004846.2,-0.703989257,-1.492059617,-1.749768654,0.087523435,0.10447923,-5.098001223,NA,0.000612321
DGKQ,-0.332647388,2.230999792,-1.749692903,0.087536673,0.10449106,-5.638321606,NA,0.011425398
TMEM209,-0.17770998,4.093419663,-1.748715506,0.087707625,0.104691144,-5.985162232,NA,0.040140679
AP000866.1,-0.255264739,3.04359342,-1.748430969,0.087757444,0.104746629,-5.779863804,NA,0.017645202
AC104066.4,-0.570786458,0.46647661,-1.747487167,0.087922863,0.104940084,-5.36262216,NA,0.002273351
AC020656.2,-0.563119192,-0.754410181,-1.747339626,0.087948746,0.104966987,-5.209836761,NA,0.001017661
PUF60,0.44263,2.763077397,1.747206775,0.087972058,0.10499082,-5.782024458,NA,0.026695483
AC104964.3,0.323073979,1.998876102,1.747076452,0.08799493,0.105014127,-5.642668619,NA,0.013348604
AC004241.3,-0.537589638,-0.989940395,-1.74697814,0.088012188,0.105030732,-5.180508088,NA,0.000950392
DBNL,-0.140979442,4.769782584,-1.746648529,0.088070069,0.105095812,-6.139486111,NA,0.06508889
GATD3B,-0.470624831,1.939488414,-1.746593039,0.088079817,0.10510345,-5.596703482,NA,0.009838537
ADAM20,0.331558846,1.927106097,1.746381738,0.088116942,0.105143756,-5.631845035,NA,0.011199443
CBX1,0.265509598,4.674714579,1.746239438,0.088141951,0.105169602,-6.132792922,NA,0.076155519
BHLHE40,-0.523613744,5.191201204,-1.74609573,0.088167214,0.105191753,-6.201071433,NA,0.076414247
ZNF268,-0.177509039,4.089985602,-1.746102478,0.088166028,0.105191753,-5.985800496,NA,0.038207123
TUBAL3,0.610213475,-0.128923806,1.745967836,0.088189702,0.105214586,-5.354361061,Transport,0.003087479
AL662797.1,-0.681346591,-1.747527945,-1.744652623,0.088421238,0.105482806,-5.069993087,NA,0.000553676
POLD3,0.163664568,5.493020394,1.744653911,0.088421011,0.105482806,-6.28858819,NA,0.101471123
ABCD4,0.182205937,4.581332006,1.74460317,0.088429954,0.105489196,-6.116116256,Metabolism or Transport (lipid),0.064704249
BRAT1,-0.314915221,3.159218516,-1.744364641,0.088472003,0.105535349,-5.81308084,NA,0.023528661
AL035587.1,0.23768058,3.458070557,1.74433901,0.088476523,0.105536732,-5.897619967,NA,0.03544909
UBTD2,0.12339227,5.897826627,1.743163459,0.08868401,0.105780209,-6.383337117,Metabolism (other),0.126205454
MED7,0.405020643,3.014369291,1.742782405,0.088751354,0.105856515,-5.820409448,NA,0.028803248
CFAP410,0.389009088,1.733967458,1.742454088,0.088809412,0.10592174,-5.601425455,Cilia,0.013631479
NDUFA1,0.314444941,3.443458747,1.742341335,0.088829357,0.105941506,-5.906450711,NA,0.031250809
PPP4R1-AS1,-0.464458978,0.081056368,-1.742278692,0.088840441,0.105950701,-5.328527503,NA,0.00205257
DCAF13,-0.192386622,3.291762688,-1.741352449,0.089004451,0.106142269,-5.853002529,NA,0.023351002
MGST2,0.179832261,5.329783479,1.741114324,0.089046657,0.10618857,-6.271804852,NA,0.092319076
ZNF699,-0.249078144,3.142067204,-1.740914392,0.089082107,0.10622681,-5.80796347,NA,0.02200217
DDX17,-0.172796742,8.844489065,-1.740415349,0.089170642,0.106328348,-7.020570067,NA,0.437863188
ZCWPW2,0.132461916,5.665951724,1.740085744,0.089229157,0.106394083,-6.303988863,NA,0.099670381
STPG3-AS1,-0.723685843,-1.081845943,-1.73993472,0.08925598,0.106422025,-5.167114003,NA,0.000833102
MSL2,-0.110312625,6.001615181,-1.739859118,0.089269409,0.106433996,-6.396020885,NA,0.130603818
RCE1,-0.437459254,0.874005039,-1.738875694,0.089444255,0.106638413,-5.457544551,NA,0.003946454
ELMO3,-0.659851316,0.566355909,-1.738491336,0.089512669,0.106715927,-5.363116585,NA,0.003587685
NAXE,0.619456286,1.813779805,1.738064711,0.089588657,0.106802465,-5.636186644,NA,0.016843147
MTX3,0.200640165,3.680146653,1.737804137,0.089635095,0.10685356,-5.943327222,NA,0.036402932
VPS16,-0.232769478,4.048706322,-1.737786043,0.089638321,0.10685356,-5.984794169,NA,0.035990693
TMEM160,0.752912466,2.065638721,1.737603127,0.089670932,0.106888377,-5.684608512,NA,0.021175967
TRAM1L1,-0.494554963,0.055566942,-1.737477788,0.089693284,0.106910963,-5.33029316,NA,0.00193873
RNF133,-0.558025974,-0.435822321,-1.7374407,0.089699899,0.106914791,-5.266739148,NA,0.001452323
CRPPA-AS1,-0.548031649,1.496201555,-1.737376104,0.089711421,0.106924466,-5.516726218,NA,0.00598005
AC104667.2,0.57279851,0.25966762,1.737158565,0.089750233,0.106966666,-5.416855502,NA,0.003829164
AMT,0.286177347,2.504662762,1.736812061,0.089812083,0.107036318,-5.748320591,NA,0.019052679
LINC01238.1,-0.573067123,-1.115540782,-1.735473218,0.090051397,0.107317455,-5.184736175,NA,0.000846901
HIC2,0.22739551,2.648674261,1.735185617,0.090102874,0.107374728,-5.764846853,NA,0.019508039
MYBPH,0.745336862,-0.43751501,1.734611444,0.090205717,0.107493207,-5.355865841,NA,0.002423412
AL354733.3,0.590809734,1.445744775,1.733840603,0.09034394,0.107653835,-5.580387932,NA,0.012719034
PATZ1,-0.373592416,2.885448044,-1.733386721,0.090425411,0.107746828,-5.779509054,NA,0.017752143
CTAGE4,-0.705437945,-1.693413812,-1.732644171,0.090558829,0.107901708,-5.103117858,Development (differentiation),0.000553676
AL158154.3,-0.341369368,4.069056385,-1.732616412,0.090563819,0.107903561,-6.012485811,NA,0.043072921
PTRHD1,0.442075094,0.518213401,1.732191263,0.090640285,0.107990571,-5.448409285,NA,0.00484855
HIST2H4B,-0.456380388,-0.433540459,-1.731456349,0.090772592,0.108144101,-5.271751307,NA,0.001740372
PKHD1,0.475103696,4.322988479,1.730988501,0.090856902,0.10824044,-6.077289669,NA,0.043259205
ZNF717,-0.174052835,5.695320916,-1.730880434,0.090876386,0.108259545,-6.324252538,NA,0.098045574
NDUFA12,-0.261400588,3.879018742,-1.730365563,0.090969262,0.108366077,-5.953932191,NA,0.033665597
AC128687.2,-0.81056793,-2.219173836,-1.730203942,0.090998433,0.108396715,-5.023155043,NA,0.000382916
MLST8,0.682641173,2.197977614,1.72986593,0.091059465,0.108465302,-5.728353522,NA,0.022600692
AC080129.2,-0.642464006,-1.124840414,-1.729540598,0.09111824,0.108531196,-5.188916609,NA,0.000848626
TAX1BP3,-0.39274574,2.481175951,-1.729506099,0.091124475,0.108534506,-5.71242928,NA,0.011537513
AC018809.1,-0.55246414,-0.767641479,-1.729373388,0.091148461,0.108558958,-5.227328641,NA,0.0011384
AL512791.2,-0.530556705,0.441449723,-1.729287512,0.091163985,0.10857333,-5.413847272,NA,0.002525178
RHOU,-0.223657532,4.796019783,-1.729058415,0.091205411,0.108618547,-6.117026626,NA,0.054529366
