gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
AC092979.1,-0.478426126,3.657467041,-0.921275134,0.363995592,0.605109184,-5.373521132,NA,0.014771997
DPYD-AS1,0.341409966,5.103177722,0.921185125,0.364041838,0.605109184,-5.668817439,NA,0.055448512
HMG20B,-0.450258267,3.702425941,-0.921125035,0.364072714,0.605109184,-5.37925834,NA,0.015628345
RNF40,-0.350485683,4.446285533,-0.921231061,0.364018236,0.605109184,-5.488660936,NA,0.028687647
SMARCA4,-0.150451915,6.913026797,-0.921363575,0.363950155,0.605109184,-6.053150746,NA,0.167630058
LINC01931,0.499775249,4.050699786,0.920608556,0.364338168,0.605498036,-5.482814228,NA,0.027403126
AL357172.1,-0.603622186,3.141437291,-0.920433285,0.364428281,0.605543103,-5.261852697,NA,0.008563477
RBM48,-0.348442444,4.44991755,-0.920470447,0.364409173,0.605543103,-5.51288164,NA,0.0229073
ZDHHC2,-0.254511121,5.590673848,-0.920258688,0.364518061,0.605639939,-5.729846468,NA,0.065510597
AC009303.2,-0.569994908,3.273170696,-0.920066534,0.364616887,0.605699443,-5.287536597,NA,0.008777564
TRMT9B,0.544338014,7.29081295,0.920097431,0.364600995,0.605699443,-6.170858371,NA,0.174909013
SPAM1,-0.539679466,3.092081723,-0.919800999,0.364753482,0.605874001,-5.278233426,NA,0.010276172
