gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
AC009123.1,-0.559806819,-0.524599114,-1.235983353,0.223390294,0.362930507,-5.445585472,NA,0.001035163
AL355574.1,0.176148055,3.653809712,1.235997488,0.223385094,0.362930507,-6.117135609,NA,0.033863662
KLK2,-0.507564064,-0.039982075,-1.23597006,0.223395185,0.362930507,-5.510523307,Matrisome/cell adhesion/binding/signaling,0.001714282
CEP192,0.120183382,6.745512044,1.235933466,0.223408647,0.362933605,-6.745528754,NA,0.222803906
MRPS15,-0.173754738,2.862971802,-1.235658622,0.223509785,0.363079125,-5.966047949,NA,0.016410953
ABCD1,-0.2695381,2.063402201,-1.235454896,0.223584773,0.363182156,-5.844691187,Metabolism or Transport (lipid),0.008828552
CCDC18,0.173815117,5.272411294,1.235105787,0.223713319,0.363372167,-6.42996431,NA,0.074505331
TRAPPC6B,-0.188536295,5.308016823,-1.23504663,0.223735107,0.363388763,-6.390051434,NA,0.082061358
MTA2,-0.240017748,3.2670765,-1.234814021,0.223820793,0.363509134,-6.062124284,NA,0.01910765
OR6Y1,-0.621033909,-1.220840658,-1.234636851,0.223886073,0.363596354,-5.312503052,NA,0.000679119
KPNA5,0.105178097,5.842022477,1.234546615,0.223919327,0.363631556,-6.54587428,NA,0.119914022
AC113414.1,0.262488142,6.258760572,1.234453022,0.223953822,0.36366877,-6.644794073,NA,0.137030468
BICRAL,-0.10397971,6.933585325,-1.234387446,0.223977993,0.363676003,-6.762945234,NA,0.21097536
LINC02453,0.431496311,1.415989823,1.234378108,0.223981435,0.363676003,-5.791287999,NA,0.006428557
LINC01986,-0.494199502,-0.336257389,-1.234234015,0.224034555,0.363743448,-5.471481265,NA,0.001371426
AL109628.2,-0.513055303,0.574259701,-1.233892268,0.224160577,0.363910433,-5.586302254,NA,0.002241753
GDI1,-0.195313496,4.80361169,-1.233893721,0.224160041,0.363910433,-6.334461136,NA,0.058140532
ARMC9,0.203343837,7.011451542,1.233671414,0.224242046,0.364023877,-6.753393232,NA,0.232146743
AC002386.1,-0.614178707,-1.418607612,-1.233621054,0.224260626,0.364035223,-5.325030019,NA,0.000573625
DISP1,0.181177519,7.036362081,1.233569309,0.224279719,0.364047399,-6.783413094,NA,0.227491808
AL512652.1,-0.633455938,-1.285578769,-1.233421778,0.224334159,0.364116948,-5.315593634,NA,0.000646152
C1QTNF9-AS1,-0.60870032,-1.746940273,-1.233305932,0.224376915,0.364167525,-5.284906613,NA,0.00042857
LPAR6,-0.284554661,4.54319708,-1.233102511,0.224452007,0.364270575,-6.269519014,NA,0.048883409
PATZ1,-0.311091256,2.885448044,-1.232955899,0.22450614,0.364339602,-5.9772192,NA,0.015764801
AP001099.1,0.371485319,0.990079829,1.232863084,0.224540414,0.364376397,-5.693563121,NA,0.005320867
AC006148.2,-0.626154882,-1.260431786,-1.232699526,0.224600822,0.364427255,-5.324039948,NA,0.00073846
AC090644.1,-0.747726629,2.769267159,-1.232735493,0.224587537,0.364427255,-5.930499923,NA,0.013298872
FSBP,-0.264801159,2.614107657,-1.232652565,0.224618168,0.364427255,-5.87474056,NA,0.012408764
PRKX-AS1,-0.430000999,0.65909094,-1.232667947,0.224612486,0.364427255,-5.621493381,NA,0.003098894
KCNG4,-0.446740419,-0.341580247,-1.232494526,0.224676552,0.364484322,-5.456851148,Transport,0.00151648
RAB11FIP5,0.175393025,4.327268154,1.232496265,0.22467591,0.364484322,-6.253722103,Transport,0.048402091
SLC1A7,-0.48729263,1.643974803,-1.2322223,0.224777146,0.364628678,-5.785528033,Transport,0.004641748
EIF2AK3,0.133881763,6.045068174,1.232035688,0.224846123,0.364702897,-6.612275652,Cilia,0.134524979
SRM,0.289186462,3.700373207,1.232039413,0.224844746,0.364702897,-6.156608844,NA,0.035894427
AL139381.1,-0.373735089,0.823800748,-1.231977172,0.224867756,0.364719149,-5.665497571,NA,0.003178015
PABPC1L,0.244945395,3.680688251,1.231944428,0.224879861,0.364719948,-6.120723019,NA,0.040219692
USB1,-0.222557358,3.216645793,-1.231649779,0.224988816,0.364877814,-6.040650772,NA,0.017624137
TBX2,-0.305606547,2.458689992,-1.231435865,0.225067941,0.364987289,-5.923544831,NA,0.009171408
AC008011.2,-0.546180726,-0.945359922,-1.231150845,0.2251734,0.365139455,-5.410155727,NA,0.000824174
