gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SETD5,-0.021541994,6.951054968,-0.073579678,0.941976203,0.989579449,-5.98872424,NA,0.091653866
SKIC8,-0.021487896,6.736541021,-0.07432879,0.941386593,0.989579449,-5.936608864,NA,0.074415429
SLC4A8,0.022099316,6.171211583,0.07631996,0.939819553,0.989579449,-5.911348922,Transport,0.051032599
SOX2,-0.022989715,6.834011359,-0.073706,0.941876775,0.989579449,-5.94356736,Development (differentiation),0.083119986
TCF7L2,-0.021797564,7.246172176,-0.074762023,0.94104562,0.989579449,-5.940695876,NA,0.104625363
UNC5D,0.022360466,6.262889441,0.076152062,0.939951679,0.989579449,-5.924354491,NA,0.052910053
CLASP1,-0.019495033,7.31325079,-0.073103282,0.942351182,0.9895935,-5.994647536,NA,0.109404335
POLD4,0.021301745,6.726419356,0.073173971,0.94229554,0.9895935,-5.920565705,NA,0.078853047
EXOSC3,0.021826306,7.011750379,0.072649162,0.94270864,0.989619499,-5.937894331,NA,0.090117768
HEYL,-0.022843463,6.846727577,-0.072820456,0.942573805,0.989619499,-5.957472691,Development (differentiation),0.091824543
IL32,-0.01980613,7.01542365,-0.072036347,0.943191032,0.989951209,-5.958453311,Inflammation/Immune/Stress/Toxic/Detox,0.095238095
KRT20,-0.020522095,6.267648011,-0.071631178,0.943509984,0.990111288,-5.931470374,NA,0.05598225
PSMA1,-0.018891922,7.177310827,-0.07113534,0.943900323,0.990346212,-5.982429356,Metabolism (other),0.104454685
