Aggregated,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_REGULATION_OF_RESPIRATORY_BURST,0.633828996,0.855102448,0.063500797,-0.338646978,-0.852929511,10,"c(""CAMK1D"", ""BCR"", ""INSR"")"
NA,GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING,0.633156966,0.855102448,0.061036373,-0.260412305,-0.904316902,34,"c(""TRIM37"", ""TRAF2"", ""EDA"", ""TNFSF12"", ""TRAF5"", ""CFLAR"", ""PIDD1"", ""TRAP1"", ""BEX3"")"
NA,GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,0.634615385,0.855692561,0.060509299,-0.276347583,-0.884559868,23,"c(""SPARC"", ""PTPRM"")"
NA,GOCC_UBIQUITIN_LIGASE_COMPLEX,0.634460548,0.855692561,0.056648418,-0.201459149,-0.921006895,148,"c(""TRAF2"", ""MED7"", ""RNF7"", ""CACYBP"", ""WWP2"", ""TRAF7"", ""ANAPC1"", ""CUL1"", ""FBXL7"", ""CDKN1B"", ""ANAPC13"", ""FBXL12"", ""RBX1"", ""CDC26"", ""STUB1"", ""KEAP1"", ""AMFR"", ""SYVN1"", ""DDB1"", ""FBXO7"", ""FBXO44"", ""UBE4A"", ""UBE4B"", ""ELOB"", ""MED24"", ""SKP1"", ""FBXL4"", ""RCHY1"", ""MED10"", ""CUL4A"", ""OS9"", ""MIB2"", ""RNF8"", ""UBR2"", ""RNF168"", ""FBXO9"", ""ANAPC16"", ""RHBDD2"", ""ANAPC15"", ""RBCK1"", ""PCGF6"")"
NA,GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,0.634883721,0.855819067,0.074550078,0.262596221,0.882340267,23,"c(""PARP9"", ""TNFAIP3"", ""IL27"", ""DHX9"", ""IL1B"", ""STING1"", ""IL23A"", ""DTX3L"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT,0.635062612,0.855824965,0.061570676,-0.302705458,-0.867230827,15,"c(""ADIPOR1"", ""PPP2R1A"", ""GGNBP2"", ""SOCS3"", ""SOCS2"", ""NEUROD1"", ""PTPN2"")"
NA,GOCC_PRESYNAPSE,0.635568513,0.856271425,0.086539974,0.185670619,0.942475498,219,"c(""IL31RA"", ""SYN2"", ""KCNA3"", ""GAD1"", ""SYP"", ""KCNA2"", ""SLC8A1"", ""SLC22A3"", ""PRKCG"", ""OPRM1"", ""HTR1B"", ""TRIM9"", ""NTNG1"", ""CTNND1"", ""BDNF"", ""PIP5K1C"", ""ADRA2A"", ""AVPR1B"", ""WNT3A"", ""SYT1"", ""PRKN"", ""CDK5"", ""ATP2B4"", ""RAB10"", ""OPHN1"", ""ADORA1"", ""GUCY1B1"", ""SYNPR"", ""NCSTN"", ""FOSL1"", ""STX12"", ""KCTD12"", ""PTPRN2"", ""KCNC2"", ""WNT7A"", ""NPFF"", ""CASR"", ""SLC2A4"", ""ITGA2"", ""PPT1"", ""GRIN2A"", ""EPHB2"", ""UNC13C"", ""GRIA1"", ""NEFL"", ""DRD1"")"
NA,GOBP_DETOXIFICATION,0.636515913,0.857076891,0.058345278,-0.228674972,-0.907713274,65,"c(""SOD1"", ""GSTP1"", ""PARK7"", ""ALOX5AP"", ""BMP7"", ""GSR"", ""PRDX1"", ""PRDX6"", ""MT1E"", ""CAT"", ""GPX3"", ""PRDX5"", ""PRDX2"", ""PRDX3"", ""TXNRD2"", ""GPX4"", ""SELENOW"", ""SELENOS"", ""PRDX4"", ""NQO1"")"
NA,GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,0.636363636,0.857076891,0.060378636,-0.274922505,-0.879998342,23,"c(""DAD1"", ""STT3B"", ""STT3A"", ""UGGT2"", ""MLEC"", ""TUSC3"", ""SLC39A8"", ""GFPT1"", ""RPN1"", ""DDOST"")"
NA,GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.636861314,0.857306583,0.062386149,-0.333210619,-0.864444773,11,"c(""GRB10"", ""ARNT"")"
