gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
LMAN2,-0.10326185,6.768434271,-0.296164455,0.771458996,0.915297677,-5.610211818,NA,0.126689945
PPP2R5E,-0.101001446,6.718746797,-0.29407794,0.773019978,0.915297677,-5.600774255,Metabolism (other),0.11209598
RNF138,-0.10089119,6.324486972,-0.295194447,0.772184559,0.915297677,-5.642225981,NA,0.092219536
RNF144B,0.094834524,6.529467561,0.294703063,0.772552198,0.915297677,-5.61858107,NA,0.098128749
STXBP2,0.108187631,6.025301817,0.294513004,0.772694409,0.915297677,-5.65518888,NA,0.078073238
YES1,0.103262174,6.654494686,0.294091123,0.773010112,0.915297677,-5.611885538,NA,0.110663443
ARHGAP42,-0.11339384,6.641695713,-0.292331683,0.774327187,0.91604798,-5.622859165,NA,0.11666219
ID4,0.119134923,5.907504382,0.292691763,0.774057581,0.91604798,-5.659898095,NA,0.070194288
INPP4A,0.103303169,6.280006543,0.292344394,0.774317669,0.91604798,-5.6427994,Metabolism (other),0.081475513
JADE2,0.114688691,6.269761896,0.292603705,0.77412351,0.91604798,-5.650358722,NA,0.087563793
COL6A1,-0.110867642,7.620825707,-0.291898395,0.774651647,0.916105612,-5.526174008,Matrisome/cell adhesion/binding/signaling,0.207001522
HAUS1,0.100328509,6.205396002,0.291831033,0.774702093,0.916105612,-5.65142973,NA,0.084609186
RIT2,0.106539959,6.527640838,0.291544209,0.774916906,0.916166756,-5.613712759,NA,0.103590295
CHMP6,0.104744694,6.472542535,0.291089103,0.775257788,0.916218784,-5.622594101,NA,0.097054347
CLTCL1,0.126048312,5.882175221,0.290142345,0.775967081,0.916218784,-5.664432694,NA,0.076640702
FBXL13,-0.110451101,6.537193875,-0.290180687,0.775938352,0.916218784,-5.623772577,NA,0.107708837
RICTOR,0.140232769,6.198396088,0.290525979,0.775679645,0.916218784,-5.636735606,NA,0.074939565
SNF8,0.09687604,5.693688981,0.290394779,0.775777942,0.916218784,-5.652420322,NA,0.059002596
SRPK1,-0.104345823,6.920286548,-0.289743654,0.776265835,0.916218784,-5.574864168,NA,0.131524756
SYT10,0.107274078,5.710055279,0.289987001,0.776083482,0.916218784,-5.645999977,NA,0.065001343
TRIM5,0.102172096,6.676873381,0.289925838,0.776129313,0.916218784,-5.607237802,NA,0.107619303
GRM5,0.099768106,5.757630924,0.288883433,0.776910555,0.916607412,-5.662322098,NA,0.062852538
LRRC8B,0.091395529,6.380050345,0.288868874,0.776921468,0.916607412,-5.642348109,NA,0.092756737
ABHD12,0.105634749,6.581703606,0.287583768,0.777884955,0.917358764,-5.614259687,Metabolism or Transport (lipid),0.099113618
MDM2,-0.102395436,6.945321003,-0.287769458,0.777745713,0.917358764,-5.57903976,NA,0.135732832
ORC5,0.096033963,6.571287609,0.287130188,0.778225109,0.917374698,-5.623840871,NA,0.102874026
PDK1,-0.101212484,6.721610962,-0.287221515,0.778156616,0.917374698,-5.610288193,NA,0.124003939
DTNBP1,-0.10895372,6.719431344,-0.286039629,0.779043147,0.917568748,-5.59551893,NA,0.120780732
PDK3,0.096529074,6.78180519,0.286573203,0.778642875,0.917568748,-5.585661122,NA,0.122034202
PRND,-0.117977299,6.655091028,-0.286324819,0.778829198,0.917568748,-5.622753359,Development (differentiation),0.11209598
SEC24A,-0.097828432,6.945143622,-0.286073029,0.77901809,0.917568748,-5.594214345,NA,0.135643298
CD40,-0.114741132,6.49354915,-0.285481882,0.779461624,0.917676786,-5.617639844,Inflammation/Immune/Stress/Toxic/Detox,0.09991942
SEC61G,0.103871982,6.9620141,0.285628188,0.779351844,0.917676786,-5.587787864,NA,0.134121228
AGFG1,0.111903772,6.585287825,0.280423429,0.783260199,0.918008734,-5.628654608,NA,0.112812248
AGO4,-0.097558393,5.517795553,-0.281671757,0.782322247,0.918008734,-5.630852038,NA,0.057928194
CEBPE,0.150568982,5.981520108,0.282452694,0.781735656,0.918008734,-5.653081012,Development (differentiation),0.073059361
COPRS,0.099156904,7.344823446,0.280700777,0.783051778,0.918008734,-5.546054646,NA,0.173068314
DCTN2,-0.094186084,6.081294906,-0.283338452,0.781070496,0.918008734,-5.661296918,NA,0.078162772
EIF4EBP3,-0.09523322,6.631305756,-0.281474687,0.782470295,0.918008734,-5.599583401,NA,0.11209598
ESAM,0.102125729,5.818384631,0.281596177,0.782379025,0.918008734,-5.663777285,Matrisome/cell adhesion/binding/signaling,0.063479273
FABP1,0.119351622,5.694586496,0.283531159,0.780925806,0.918008734,-5.66470447,Metabolism or Transport (lipid),0.062494404
FANCL,0.108513136,7.045710572,0.280029119,0.783556543,0.918008734,-5.563168834,NA,0.133763094
GDE1,0.103043994,6.895479502,0.280595443,0.783130932,0.918008734,-5.602071464,Metabolism or Transport (lipid),0.134479363
IFITM2,-0.114594837,7.281552434,-0.283267349,0.781123884,0.918008734,-5.537449613,Inflammation/Immune/Stress/Toxic/Detox,0.163667293
KPNA2,-0.111582654,5.963271262,-0.282503339,0.781697619,0.918008734,-5.66153715,NA,0.070104754
MARCKS,0.107645832,6.261523085,0.281555557,0.782409541,0.918008734,-5.625266231,Matrisome/cell adhesion/binding/signaling,0.080311577
MARCKS,0.107645832,6.261523085,0.281555557,0.782409541,0.918008734,-5.625266231,Motility,0.080311577
MSRB2,0.101791649,6.513092856,0.284564103,0.780150387,0.918008734,-5.6107103,NA,0.102157758
PHF2,-0.100620624,6.603070351,-0.282074739,0.782019535,0.918008734,-5.615438011,NA,0.107977438
PLXNA1,0.096100031,6.424168296,0.281265001,0.782627831,0.918008734,-5.626478265,NA,0.095890411
POLR2B,0.109579817,5.474323424,0.283462834,0.780977106,0.918008734,-5.63348629,NA,0.055063121
PPARG,0.109162001,5.62933024,0.28016275,0.783456108,0.918008734,-5.663231689,Metabolism or Transport (lipid),0.057659594
PPP2R1B,-0.103666123,6.927977853,-0.281700294,0.782300809,0.918008734,-5.585378698,Metabolism (other),0.135374698
PSMB2,-0.101488644,6.726685759,-0.281097298,0.782753833,0.918008734,-5.598093737,Metabolism (other),0.120870266
SMARCC1,-0.119185264,7.526161017,-0.279867938,0.783677689,0.918008734,-5.516866939,NA,0.20744919
STK17A,0.09162382,6.150827284,0.281584749,0.782387611,0.918008734,-5.65828968,NA,0.082191781
TIAL1,-0.098588151,6.452473029,-0.279666067,0.783829426,0.918008734,-5.647914572,NA,0.099471752
TIMMDC1,0.103191832,7.118070854,0.280833316,0.782952185,0.918008734,-5.554436724,NA,0.145850121
TRIM8,-0.113884137,7.156355659,-0.280088959,0.783511568,0.918008734,-5.569263822,NA,0.148804727
CEP192,0.095652219,6.57506751,0.27875795,0.784512129,0.918616767,-5.625340481,NA,0.099292685
EIF2S1,-0.097648249,6.375167783,-0.277726483,0.785287787,0.919249734,-5.645245879,NA,0.090697466
HLA.E,0.100321111,6.528418361,0.277603877,0.785380002,0.919249734,-5.65013357,NA,0.109947175
UBE4A,-0.13392517,6.100906796,-0.277231627,0.78566,0.91938588,-5.670341751,Metabolism (other),0.087921927
EIF5A,-0.108388988,8.19580424,-0.275946968,0.78662653,0.919953664,-5.478934607,NA,0.279792282
HTR2A,-0.09615068,6.122784116,-0.275933665,0.786636541,0.919953664,-5.663660022,NA,0.082639448
NDUFS7,0.124398277,7.562671444,0.27626708,0.786385655,0.919953664,-5.531714433,NA,0.197690035
PTPRO,0.086416957,6.34683144,0.275268946,0.787136795,0.920228629,-5.636391629,NA,0.090339332
TIFA,0.087683562,6.058954325,0.275185879,0.787199317,0.920228629,-5.666549899,Inflammation/Immune/Stress/Toxic/Detox,0.078431373
ALDH3A1,0.103731567,6.323531337,0.271724216,0.789806136,0.921453876,-5.657438127,NA,0.093920673
AP1S1,0.093361742,5.890492926,0.270043212,0.791072967,0.921453876,-5.668241625,Transport,0.068761751
AP3S1,0.100487128,7.37286903,0.27068427,0.790589783,0.921453876,-5.548229691,Transport,0.169576506
APOA1,0.10277024,6.821195186,0.270394505,0.790808176,0.921453876,-5.576431631,Metabolism or Transport (lipid),0.117467992
ASPG,-0.103074211,5.705086064,-0.271811159,0.789740631,0.921453876,-5.663861529,NA,0.060882801
ATG3,-0.104783195,6.170636307,-0.273419353,0.788529278,0.921453876,-5.663501447,Metabolism (other),0.086937058
CACNA2D1,0.095078198,5.718083185,0.27100061,0.790351381,0.921453876,-5.664918271,Transport,0.061420002
CLEC4A,0.104044176,6.465554941,0.269279,0.791649092,0.921453876,-5.609487086,NA,0.09257767
CROT,0.097284058,6.221426985,0.271836313,0.789721679,0.921453876,-5.647899015,NA,0.078699973
CXCL13,0.084101416,5.956873183,0.269796804,0.791258716,0.921453876,-5.664291129,Anti-inflammation,0.069925687
DHCR24,-0.113522619,7.16169811,-0.272848783,0.788958988,0.921453876,-5.573624995,Metabolism or Transport (lipid),0.163398693
GGA3,0.100454903,5.975382652,0.270042646,0.791073394,0.921453876,-5.666152243,NA,0.07100009
