gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
BTG2,-1.869301502,8.599840913,-8.251908455,3.40636027893788e-11,1.25953740852943e-09,15.25814292,Development (cell cycle),0.153091329
KLHL2,-0.842651046,7.149067322,-8.238811838,3.57724171288363e-11,1.30706908739979e-09,15.2286336,Metabolism (other),0.111050539
RUNX1,-1.125275382,7.974632969,-8.240313904,3.55721396406414e-11,1.30706908739979e-09,15.21863862,NA,0.157420472
NCOA7,-1.090396681,7.032437941,-8.236372722,3.61000511406205e-11,1.31128126937254e-09,15.22448017,NA,0.093947751
SLC2A3,-2.076235256,8.307982112,-8.220237491,3.83446486318009e-11,1.38466786725948e-09,15.15212433,Transport,0.113626646
RRAS,-1.065938975,6.642851671,-8.217662202,3.87156527526116e-11,1.38993695201963e-09,15.1666814,NA,0.07067727
TMC6,-1.05671154,7.501767923,-8.215688879,3.90023732408728e-11,1.39213673273057e-09,15.13516914,NA,0.130601163
KCTD12,-1.231153775,7.884545134,-8.208553946,4.00569771924947e-11,1.42156226530836e-09,15.10565564,Transport,0.137100222
GRK2,-0.839422723,7.50174317,-8.206952702,4.02975620794295e-11,1.42192826194558e-09,15.0999868,NA,0.136127501
MYL11,-1.163748408,6.842039066,-8.202150903,4.10277613442208e-11,1.4394683312532e-09,15.10728294,NA,0.078384214
STK24,0.873858991,7.973396353,8.181107192,4.43878088532531e-11,1.54855773824202e-09,14.96656416,Development (apoptosis),0.41379126
IRAK2,-0.942964454,6.932414404,-8.163179016,4.74675741198855e-11,1.64669814713648e-09,14.95583742,NA,0.09226954
NAPSA,-1.160171194,6.493459014,-8.158727676,4.82649321321911e-11,1.66500534031442e-09,14.9575362,NA,0.060469044
DACH1,-1.13123469,7.059599133,-8.152745012,4.93578177005554e-11,1.69324735722739e-09,14.91803595,Development (differentiation),0.086465281
CAMK2N1,-1.051731076,6.766523438,-8.145918161,5.06353024398708e-11,1.72747509705084e-09,14.89795427,Transport,0.078042158
COL6A2,-1.454300213,7.477919789,-8.129326627,5.3880129073067e-11,1.8280758078362e-09,14.82692808,Matrisome/cell adhesion/binding/signaling,0.091895416
RASIP1,-1.184855054,6.333010068,-8.116295657,5.65743449731575e-11,1.90867859563952e-09,14.80102052,NA,0.054760989
UNC13D,-1.047936608,6.78126146,-8.11488507,5.68739856838334e-11,1.90867859563952e-09,14.78641731,NA,0.078074226
EMP3,-1.059386081,6.714915271,-8.104388326,5.91543496031483e-11,1.95575529153115e-09,14.75047573,Matrisome/cell adhesion/binding/signaling,0.072227211
FHOD1,-1.119444927,6.988108712,-8.104060978,5.9226921379162e-11,1.95575529153115e-09,14.74054788,NA,0.086390457
HEY2,-0.919259485,7.142119363,-8.104380076,5.91561774553384e-11,1.95575529153115e-09,14.73018233,Development (differentiation),0.106047973
EIF4G3,1.055120989,7.042888698,8.09819462,6.0542728797097e-11,1.98240532946716e-09,14.68179157,NA,0.275878656
MAFB,-1.025768734,7.140119858,-8.097607382,6.06760497602094e-11,1.98240532946716e-09,14.71205701,NA,0.099474089
BSG,1.917206214,7.641808905,8.092586699,6.18279960448403e-11,2.00940987145731e-09,14.63684184,Matrisome/cell adhesion/binding/signaling,0.502415769
BTG1,-0.954278357,7.791722214,-8.088252472,6.28400835383739e-11,2.03161003062544e-09,14.65459665,Development (cell cycle),0.152289636
NR4A1,-2.352733114,8.769069272,-8.079126955,6.50256872100414e-11,2.09132092980211e-09,14.62537869,Development (apoptosis),0.130472892
VMP1,-1.197925301,7.674199184,-8.07390834,6.63096983763932e-11,2.12156677447786e-09,14.61086158,NA,0.123140072
DAAM2,-0.934242008,7.353242492,-8.069556807,6.73998065873031e-11,2.13530975126085e-09,14.59881222,Development (differentiation),0.12809988
NCAM1,-0.979837914,6.923846292,-8.069433986,6.74308342503427e-11,2.13530975126085e-09,14.61361776,NA,0.098373097
AKT2,0.94028594,7.336961149,8.064255475,6.8752186002906e-11,2.16604463555074e-09,14.55170993,Metabolism (other),0.307454678
XYLT1,1.068774518,6.850756922,8.055246216,7.111323459497e-11,2.22905697271035e-09,14.53336504,NA,0.241876176
PDE4B,-0.995814801,6.082785413,-8.047121379,7.33122214039655e-11,2.28637862206812e-09,14.55537895,Metabolism (other),0.051415256
BOK,-0.773684586,7.399474366,-8.045551674,7.37448639680026e-11,2.2883142462433e-09,14.50528752,Development (apoptosis),0.138083633
CARMN,-1.154595439,7.238384325,-8.04320017,7.43977856004787e-11,2.29703163041478e-09,14.5106209,NA,0.09762485
LRPAP1,1.346032025,7.389425891,8.041421569,7.48954854804005e-11,2.30089364597748e-09,14.45961606,NA,0.378035745
SOX4,-1.078339212,6.981838353,-8.039497018,7.54377904864074e-11,2.30608097155231e-09,14.50212751,Development (differentiation),0.085749102
