"","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"682","5734","5734",NA,NA,"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION","GO:1901987","Any process that modulates the frequency, rate or extent of cell cycle phase transition. [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]","GO:1901987","Any process that modulates the frequency, rate or extent of cell cycle phase transition. [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]","0.173173173173173","1","0.0999276973731092","-0.475764469272504","-1.17032753242947","27","c(""CDC5L"", ""RAD21"", ""SLFN11"", ""DTL"", ""ATF5"", ""KIF14"", ""GEN1"", ""TOPAZ1"", ""CUL3"", ""KLF4"", ""RPA2"", ""ETAA1"", ""MAPK15"", ""RAD9B"", ""ERCC3"")"
"683","5735","5735",NA,NA,"GOBP_REGULATION_OF_CELL_CYCLE_PROCESS","GO:0010564","Any process that modulates a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. [GOC:dph, GOC:tb]","GO:0010564","Any process that modulates a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. [GOC:dph, GOC:tb]","0.534465534465534","1","0.0425877779273254","-0.384486303449667","-0.984800895451056","42","c(""CDC5L"", ""RAD21"", ""SLFN11"", ""SPHK1"", ""DTL"", ""ATF5"", ""KIF14"", ""GEN1"", ""TOPAZ1"", ""CUL3"", ""KLF4"", ""EGF"", ""RPA2"", ""HSPA1B"", ""ETAA1"", ""MAPK15"", ""RAD9B"", ""ERCC3"")"
"684","5736","5736",NA,NA,"GOBP_REGULATION_OF_CELL_DEATH","GO:0010941","Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death. [GOC:dph, GOC:tb]","GO:0010941","Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death. [GOC:dph, GOC:tb]","0.225774225774226","1","0.0845557442441281","-0.407234323866382","-1.08509295531369","88","c(""ASAH1"", ""HIGD2A"", ""VHL"", ""SLFN11"", ""TP53INP1"", ""MYBL2"", ""SPHK1"", ""ATF5"", ""LGALS9"", ""CDK5R1"", ""SLK"", ""TGFBR1"", ""XBP1"", ""HMGB2"", ""ST8SIA2"", ""GPR37"", ""KIF14"", ""NOX1"", ""ANGPT4"", ""GADD45B"", ""RHOB"", ""PDCD5"", ""SLC25A24"", ""HEBP2"", ""PNMA1"", ""CTSC"", ""CD200R1"", ""KLF4"", ""PTTG1IP"", ""ATG9A"", ""HSPA1B"", ""ITM2C"", ""MTCH2"")"
"685","5744","5744",NA,NA,"GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY","GO:0060491","Any process that modulates the rate, frequency, or extent of cell projection assembly. [GOC:dph, GOC:tb]","GO:0060491","Any process that modulates the rate, frequency, or extent of cell projection assembly. [GOC:dph, GOC:tb]","0.154244306418219","1","0.109250039480711","-0.561274985754057","-1.2431215923537","11","c(""FMR1"", ""TGFBR1"", ""DEF8"", ""MNS1"", ""CARMIL2"", ""CNTROB"", ""MAPK15"")"
"686","5769","5769",NA,NA,"GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION","GO:0033044","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome. [GOC:mah]","GO:0033044","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome. [GOC:mah]","0.289869608826479","1","0.0716527366829457","-0.477879475359234","-1.12712915790877","17","c(""RAD50"", ""RAD21"", ""SMC4"", ""GEN1"", ""CUL3"", ""NCAPG"", ""NAF1"", ""MAPK15"")"
"687","5803","5803",NA,NA,"GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION","GO:0051493","Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:ai]","GO:0051493","Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:ai]","0.724275724275724","1","0.0281514818960232","-0.358943166564728","-0.897604720993554","31","c(""SPTA1"", ""AP1AR"", ""CDK5R1"", ""TGFBR1"", ""SKA1"", ""SYNPO2L"", ""RHOB"", ""CARMIL2"", ""LMOD1"", ""HSPA1B"", ""MAPK15"", ""PLEKHG2"", ""SPAG5"", ""TRIM54"", ""ARHGEF19"", ""TRAF3IP1"")"
"688","5821","5821",NA,NA,"GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH","GO:0048638","Any process that modulates the frequency, rate or extent of developmental growth. [GOC:go_curators]","GO:0048638","Any process that modulates the frequency, rate or extent of developmental growth. [GOC:go_curators]","0.0349434737923947","1","0.245041785430996","-0.63088918916393","-1.418456253566","12","c(""STAT5A"", ""CDK5R1"", ""TGFBR1"", ""HOPX"")"
"689","5825","5825",NA,NA,"GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY","GO:0051090","Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription. [GOC:ai]","GO:0051090","Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription. [GOC:ai]","0.488955823293173","1","0.0468819856878333","-0.420744526011399","-1.00183822100359","19","c(""TMIGD3"", ""SPHK1"", ""LGALS9"", ""TRIM21"", ""HES6"", ""KLF4"", ""HSPA1B"")"
"690","5838","5838",NA,NA,"GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS","GO:0051052","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving DNA. [GOC:ai]","GO:0051052","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving DNA. [GOC:ai]","0.758758758758759","1","0.0258331720982323","-0.354273522787346","-0.876272458627238","28","c(""RAD50"", ""TFIP11"", ""RAD51"", ""HMCES"", ""CHTF8"", ""KAT7"", ""KLF4"", ""RPA2"", ""NAF1"", ""MAPK15"")"
"691","5843","5843",NA,NA,"GOBP_REGULATION_OF_DNA_REPAIR","GO:0006282","Any process that modulates the frequency, rate or extent of DNA repair. [GOC:go_curators]","GO:0006282","Any process that modulates the frequency, rate or extent of DNA repair. [GOC:go_curators]","0.613207547169811","1","0.0384786917635432","-0.423464349656211","-0.922640589634162","10","c(""TFIP11"", ""RAD51"", ""KAT7"", ""RPA2"")"
"692","5844","5844",NA,NA,"GOBP_REGULATION_OF_DNA_REPLICATION","GO:0006275","Any process that modulates the frequency, rate or extent of DNA replication. [GOC:go_curators]","GO:0006275","Any process that modulates the frequency, rate or extent of DNA replication. [GOC:go_curators]","0.425832492431887","1","0.053457214108991","-0.447702669178709","-1.03873101608562","15","c(""SLFN11"", ""GTPBP4"", ""LIG3"", ""CHTF8"", ""KAT7"", ""EGF"")"
"693","5873","5873",NA,NA,"GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION","GO:0010594","Any process that modulates the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium. [GOC:BHF, GOC:dph, GOC:tb]","GO:0010594","Any process that modulates the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium. [GOC:BHF, GOC:dph, GOC:tb]","0.247687564234327","1","0.0810802057550866","-0.515898768799888","-1.15991817165384","12","c(""STAT5A"", ""PTN"", ""ANGPT4"", ""SRPX2"", ""RHOB"", ""KLF4"", ""EGF"")"
"694","5891","5891",NA,NA,"GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","GO:0070201","Any process that modulates the frequency, rate or extent of the directed movement of a protein to a specific location. [GOC:BHF, GOC:mah]","GO:0070201","Any process that modulates the frequency, rate or extent of the directed movement of a protein to a specific location. [GOC:BHF, GOC:mah]","0.999000999000999","1","0.0014426950408889","-0.195623274547079","-0.487614024133962","30","c(""CDK5R1"", ""LRP5L"", ""PDCD5"", ""DNAJC27"", ""TMEM30A"", ""RBM22"", ""CDH1"", ""SOX4"", ""GLUL"", ""ERLEC1"", ""MIEF2"", ""CIB1"", ""NR1D1"", ""PPM1A"", ""LLGL1"", ""OAZ3"", ""ECT2"")"
"695","5979","5979",NA,NA,"GOBP_REGULATION_OF_GTPASE_ACTIVITY","GO:0043087","Any process that modulates the rate of GTP hydrolysis by a GTPase. [GOC:jl, GOC:mah]","GO:0043087","Any process that modulates the rate of GTP hydrolysis by a GTPase. [GOC:jl, GOC:mah]","0.939148073022312","1","0.0129839954274655","-0.287483060576438","-0.663180377580975","14","c(""RAPGEFL1"", ""PBXIP1"", ""ARHGAP12"", ""RRP1B"", ""CD40"", ""ARHGEF19"")"
"696","5999","5999",NA,NA,"GOBP_REGULATION_OF_HEMOPOIESIS","GO:1903706","Any process that modulates the frequency, rate or extent of hemopoiesis. [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]","GO:1903706","Any process that modulates the frequency, rate or extent of hemopoiesis. [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]","0.575301204819277","1","0.0394366509525593","-0.403858065928241","-0.955426687690216","18","c(""GABPA"", ""LGALS9"", ""XBP1"", ""PTN"", ""HMGB2"", ""KAT7"", ""HSPA1B"", ""SART1"")"
"697","6027","6027",NA,NA,"GOBP_REGULATION_OF_HORMONE_LEVELS","GO:0010817","Any process that modulates the levels of hormone within an organism or a tissue. A hormone is any substance formed in very small amounts in one specialized organ or group of cells and carried (sometimes in the bloodstream) to another organ or group of cells in the same organism, upon which it has a specific regulatory action. [GOC:BHF, GOC:dph, GOC:tb]","GO:0010817","Any process that modulates the levels of hormone within an organism or a tissue. A hormone is any substance formed in very small amounts in one specialized organ or group of cells and carried (sometimes in the bloodstream) to another organ or group of cells in the same organism, upon which it has a specific regulatory action. [GOC:BHF, GOC:dph, GOC:tb]","0.957042957042957","1","0.00966564348468499","-0.278251306399145","-0.691590606477468","29","c(""SULT1A1"", ""CYP3A5"", ""LRP5L"", ""DPP4"", ""ECE2"", ""PNPLA4"", ""UGT2B17"", ""ALDH8A1"", ""SOX4"", ""GLUL"", ""ATP1A1"", ""SGPL1"", ""NR1D1"", ""HSD17B3"")"
"698","6039","6039",NA,NA,"GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS","GO:0002697","Any process that modulates the frequency, rate, or extent of an immune effector process. [GOC:add]","GO:0002697","Any process that modulates the frequency, rate, or extent of an immune effector process. [GOC:add]","0.692230070635722","1","0.030918431706181","-0.379443663816264","-0.886257551808633","16","c(""LGALS9"", ""XBP1"", ""HMCES"", ""SLAMF1"", ""PTPN22"", ""PGLYRP2"", ""CD40"", ""AZGP1"", ""IL12RB1"", ""APLF"")"
"699","6044","6044",NA,NA,"GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE","GO:0045088","Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection. [GOC:ebc]","GO:0045088","Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection. [GOC:ebc]","0.412244897959184","1","0.0554793308704233","-0.458972289029262","-1.04885282106825","13","c(""LGALS9"", ""HMGB2"", ""TXK"", ""TRIM21"")"
"700","6062","6062",NA,NA,"GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION","GO:1902531","Any process that modulates the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]","GO:1902531","Any process that modulates the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]","0.938061938061938","1","0.0117231586093378","-0.306572998373369","-0.818842711769888","91","c(""MARVELD3"", ""MGRN1"", ""SPHK1"", ""LGALS9"", ""DIRAS2"", ""TGFBR1"", ""XBP1"", ""C20orf27"", ""GPR37"", ""TRIM21"", ""KIF14"", ""NOX1"", ""GADD45B"", ""GEN1"", ""SYNPO2L"", ""DNAJC27"", ""AIDA"", ""SLA2"", ""CUL3"", ""SLAMF1"", ""URB2"", ""TAB1"", ""EGF"", ""PTTG1IP"", ""RPA2"", ""HSPA1B"", ""PRR5"", ""PTPN22"", ""ETAA1"", ""INPP5E"", ""ARHGAP12"", ""TNFRSF1A"", ""CC2D1A"", ""MTDH"", ""SSX2IP"", ""OPTN"", ""RPS20"", ""CD40"", ""RAMP3"")"
"701","6095","6095",NA,NA,"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY","GO:0002703","Any process that modulates the frequency, rate, or extent of leukocyte mediated immunity. [GOC:add]","GO:0002703","Any process that modulates the frequency, rate, or extent of leukocyte mediated immunity. [GOC:add]","0.724563206577595","1","0.0295645497308931","-0.378779440677976","-0.851626681167137","12","c(""LGALS9"", ""HMCES"", ""SLAMF1"", ""CD40"", ""AZGP1"", ""IL12RB1"", ""APLF"")"
"702","6096","6096",NA,NA,"GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION","GO:0002685","Any process that modulates the frequency, rate, or extent of leukocyte migration. [GOC:add]","GO:0002685","Any process that modulates the frequency, rate, or extent of leukocyte migration. [GOC:add]","0.0590062111801242","1","0.186432558434075","-0.61481022552507","-1.36169237174051","11","c(""LGALS9"", ""PTN"", ""DPP4"", ""PRSS56"", ""SLAMF1"", ""CD200R1"")"
"703","6123","6123",NA,NA,"GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION","GO:0051249","Any process that modulates the frequency, rate or extent of lymphocyte activation. [GOC:ai]","GO:0051249","Any process that modulates the frequency, rate or extent of lymphocyte activation. [GOC:ai]","0.54954954954955","1","0.0414044273760278","-0.396521587141499","-0.975398880340786","27","c(""SPTA1"", ""LGALS9"", ""XBP1"", ""TNFSF8"", ""HMCES"", ""SLC7A1"", ""DPP4"", ""PLA2G2F"", ""SLAMF1"", ""SART1"", ""PTPN22"", ""IGFBP2"", ""PGLYRP2"", ""CD40"", ""SOX4"", ""SOCS1"", ""CTNNB1"")"
"704","6126","6126",NA,NA,"GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION","GO:0045619","Any process that modulates the frequency, rate or extent of lymphocyte differentiation. [GOC:go_curators]","GO:0045619","Any process that modulates the frequency, rate or extent of lymphocyte differentiation. [GOC:go_curators]","0.70335429769392","1","0.0319980480340634","-0.401012282597714","-0.87372221337374","10","c(""LGALS9"", ""XBP1"", ""SART1"", ""PGLYRP2"", ""SOX4"", ""SOCS1"", ""IL12RB1"")"
"705","6127","6127",NA,NA,"GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY","GO:0002706","Any process that modulates the frequency, rate, or extent of lymphocyte mediated immunity. [GOC:add]","GO:0002706","Any process that modulates the frequency, rate, or extent of lymphocyte mediated immunity. [GOC:add]","0.727463312368973","1","0.0303467275556782","-0.391056660988886","-0.852030988129393","10","c(""LGALS9"", ""HMCES"", ""SLAMF1"", ""CD40"", ""AZGP1"", ""IL12RB1"", ""APLF"")"
"706","6146","6146",NA,NA,"GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY","GO:0043405","Any process that modulates the frequency, rate or extent of MAP kinase activity. [GOC:dph, GOC:go_curators]","GO:0043405","Any process that modulates the frequency, rate or extent of MAP kinase activity. [GOC:dph, GOC:go_curators]","0.736024844720497","1","0.0291395520262835","-0.38244670942578","-0.847049618242091","11","c(""DIRAS2"", ""AIDA"", ""TAB1"", ""EGF"", ""PTPN22"")"
"707","6162","6162",NA,NA,"GOBP_REGULATION_OF_MEMBRANE_POTENTIAL","GO:0042391","Any process that modulates the establishment or extent of a membrane potential, the electric potential existing across any membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane. [GOC:jl, GOC:mtg_cardio, GOC:tb, ISBN:0198506732]","GO:0042391","Any process that modulates the establishment or extent of a membrane potential, the electric potential existing across any membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane. [GOC:jl, GOC:mtg_cardio, GOC:tb, ISBN:0198506732]","0.657630522088353","1","0.0331626424471441","-0.385577039093728","-0.912178372527981","18","c(""FMR1"", ""CNIH2"", ""KCNH2"")"
"708","6178","6178",NA,NA,"GOBP_REGULATION_OF_METAL_ION_TRANSPORT","GO:0010959","Any process that modulates the frequency, rate, or extent of metal ion transport. Metal ion transport is the directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:dph, GOC:tb]","GO:0010959","Any process that modulates the frequency, rate, or extent of metal ion transport. Metal ion transport is the directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:dph, GOC:tb]","0.817269076305221","1","0.0218679438176212","-0.342425561037734","-0.82860132401876","23","c(""FMR1"", ""WNK4"", ""KCNH2"", ""SLN"", ""AHCYL1"", ""EGF"", ""TF"", ""KCNMB1"", ""CACNB1"", ""RAMP3"")"
